date,amount,merchant,category,budget,month,day_of_week,week,merchant_encoded,category_encoded,cluster,anomaly,is_anomaly
2026-02-11,80.51,AT&T,Utilities,200.0,2,2,7,1,6,3,1,False
2026-02-12,103.25,Uber,Transport,150.0,2,3,7,17,5,0,1,False
2026-02-12,120.01,Target,Shopping,300.0,2,3,7,15,4,0,1,False
2026-02-12,20.29,Netflix,Entertainment,100.0,2,3,7,10,1,6,1,False
2026-02-12,63.87,AT&T,Utilities,200.0,2,3,7,1,6,6,1,False
2026-02-12,57.95,Target,Shopping,300.0,2,3,7,15,4,0,1,False
2026-02-12,124.12,McDonalds,Dining,200.0,2,3,7,9,0,0,1,False
2026-02-12,183.53,AMC Theaters,Entertainment,100.0,2,3,7,0,1,3,1,False
2026-02-13,108.11,Amazon,Shopping,300.0,2,4,7,2,4,6,1,False
2026-02-13,169.31,AMC Theaters,Entertainment,100.0,2,4,7,0,1,3,1,False
2026-02-13,27.36,CVS Pharmacy,Health,100.0,2,4,7,3,3,6,1,False
2026-02-13,69.09,Amazon,Shopping,300.0,2,4,7,2,4,6,1,False
2026-02-13,95.2,Chipotle,Dining,200.0,2,4,7,4,0,6,1,False
2026-02-13,9.58,Netflix,Entertainment,100.0,2,4,7,10,1,6,1,False
2026-02-13,52.82,Delta Airlines,Transport,150.0,2,4,7,5,5,6,1,False
2026-02-14,41.38,Chipotle,Dining,200.0,2,5,7,4,0,6,1,False
2026-02-14,130.43,Nike,Shopping,300.0,2,5,7,11,4,0,1,False
2026-02-14,57.51,Starbucks,Dining,200.0,2,5,7,14,0,6,1,False
2026-02-14,188.37,Spotify,Entertainment,100.0,2,5,7,13,1,0,1,False
2026-02-14,181.29,Netflix,Entertainment,100.0,2,5,7,10,1,0,1,False
2026-02-14,96.6,AMC Theaters,Entertainment,100.0,2,5,7,0,1,6,1,False
2026-02-14,111.28,McDonalds,Dining,200.0,2,5,7,9,0,6,1,False
2026-02-15,63.11,Target,Shopping,300.0,2,6,7,15,4,6,1,False
2026-02-15,175.9,Starbucks,Dining,200.0,2,6,7,14,0,0,1,False
2026-02-15,159.2,Uber,Transport,150.0,2,6,7,17,5,0,1,False
2026-02-15,59.89,McDonalds,Dining,200.0,2,6,7,9,0,6,1,False
2026-02-16,141.96,Whole Foods,Groceries,400.0,2,0,8,19,2,0,-1,True
2026-02-16,159.08,Uber,Transport,150.0,2,0,8,17,5,0,1,False
2026-02-16,32.2,Shell Gas,Transport,150.0,2,0,8,12,5,4,1,False
2026-02-16,131.97,Delta Airlines,Transport,150.0,2,0,8,5,5,3,1,False
2026-02-16,194.69,Netflix,Entertainment,100.0,2,0,8,10,1,3,-1,True
2026-02-16,156.64,AMC Theaters,Entertainment,100.0,2,0,8,0,1,3,-1,True
2026-02-16,133.0,Duke Energy,Utilities,200.0,2,0,8,6,6,3,1,False
2026-02-16,131.3,Netflix,Entertainment,100.0,2,0,8,10,1,3,1,False
2026-02-16,88.81,Uber,Transport,150.0,2,0,8,17,5,0,1,False
2026-02-17,188.87,Kroger,Groceries,400.0,2,1,8,8,2,3,1,False
2026-02-17,166.94,Delta Airlines,Transport,150.0,2,1,8,5,5,3,1,False
2026-02-17,59.8,Nike,Shopping,300.0,2,1,8,11,4,4,1,False
2026-02-18,92.3,AMC Theaters,Entertainment,100.0,2,2,8,0,1,3,1,False
2026-02-18,11.48,Nike,Shopping,300.0,2,2,8,11,4,4,1,False
2026-02-18,14.3,Chipotle,Dining,200.0,2,2,8,4,0,6,1,False
2026-02-18,49.63,Uber,Transport,150.0,2,2,8,17,5,0,1,False
2026-02-18,149.95,Starbucks,Dining,200.0,2,2,8,14,0,0,1,False
2026-02-18,178.79,Chipotle,Dining,200.0,2,2,8,4,0,3,1,False
2026-02-18,93.46,AMC Theaters,Entertainment,100.0,2,2,8,0,1,3,1,False
2026-02-19,59.06,Netflix,Entertainment,100.0,2,3,8,10,1,6,1,False
2026-02-19,185.31,Target,Shopping,300.0,2,3,8,15,4,0,1,False
2026-02-19,46.65,Shell Gas,Transport,150.0,2,3,8,12,5,6,1,False
2026-02-19,60.21,Water Dept,Utilities,200.0,2,3,8,18,6,0,1,False
2026-02-20,70.3,Water Dept,Utilities,200.0,2,4,8,18,6,0,1,False
2026-02-20,182.42,Gym Membership,Health,100.0,2,4,8,7,3,0,1,False
2026-02-20,32.12,Amazon,Shopping,300.0,2,4,8,2,4,6,1,False
2026-02-20,84.84,Uber,Transport,150.0,2,4,8,17,5,0,1,False
2026-02-20,70.45,Amazon,Shopping,300.0,2,4,8,2,4,6,1,False
2026-02-20,7.6,AMC Theaters,Entertainment,100.0,2,4,8,0,1,6,1,False
2026-02-20,176.7,Delta Airlines,Transport,150.0,2,4,8,5,5,3,1,False
2026-02-21,36.51,Spotify,Entertainment,100.0,2,5,8,13,1,6,1,False
2026-02-21,25.79,CVS Pharmacy,Health,100.0,2,5,8,3,3,6,1,False
2026-02-21,8.75,CVS Pharmacy,Health,100.0,2,5,8,3,3,6,1,False
2026-02-21,63.88,Uber,Transport,150.0,2,5,8,17,5,0,1,False
2026-02-22,51.86,Starbucks,Dining,200.0,2,6,8,14,0,6,1,False
2026-02-22,9.69,AMC Theaters,Entertainment,100.0,2,6,8,0,1,6,-1,True
2026-02-22,18.88,Delta Airlines,Transport,150.0,2,6,8,5,5,6,1,False
2026-02-22,53.97,Whole Foods,Groceries,400.0,2,6,8,19,2,2,1,False
2026-02-22,151.39,Water Dept,Utilities,200.0,2,6,8,18,6,0,1,False
2026-02-22,153.57,CVS Pharmacy,Health,100.0,2,6,8,3,3,6,1,False
2026-02-22,22.35,Chipotle,Dining,200.0,2,6,8,4,0,6,1,False
2026-02-22,48.54,Nike,Shopping,300.0,2,6,8,11,4,6,1,False
2026-02-23,46.09,Uber,Transport,150.0,2,0,9,17,5,4,1,False
2026-02-23,13.57,AMC Theaters,Entertainment,100.0,2,0,9,0,1,4,-1,True
2026-02-23,180.83,AMC Theaters,Entertainment,100.0,2,0,9,0,1,3,-1,True
2026-02-23,36.73,CVS Pharmacy,Health,100.0,2,0,9,3,3,4,1,False
2026-02-23,82.38,AT&T,Utilities,200.0,2,0,9,1,6,3,1,False
2026-02-23,18.51,Whole Foods,Groceries,400.0,2,0,9,19,2,4,-1,True
2026-02-23,111.7,Uber,Transport,150.0,2,0,9,17,5,0,1,False
2026-02-23,96.37,Uber,Transport,150.0,2,0,9,17,5,0,1,False
2026-02-24,63.35,Target,Shopping,300.0,2,1,9,15,4,4,1,False
2026-02-24,163.22,Gym Membership,Health,100.0,2,1,9,7,3,3,1,False
2026-02-24,31.38,Shell Gas,Transport,150.0,2,1,9,12,5,4,1,False
2026-02-24,57.01,Netflix,Entertainment,100.0,2,1,9,10,1,4,1,False
2026-02-24,37.03,Whole Foods,Groceries,400.0,2,1,9,19,2,4,1,False
2026-02-25,8.2,Uber,Transport,150.0,2,2,9,17,5,4,1,False
2026-02-25,63.54,Kroger,Groceries,400.0,2,2,9,8,2,4,1,False
2026-02-25,133.63,Amazon,Shopping,300.0,2,2,9,2,4,3,1,False
2026-02-25,64.39,Uber,Transport,150.0,2,2,9,17,5,0,1,False
2026-02-25,186.33,Gym Membership,Health,100.0,2,2,9,7,3,3,1,False
2026-02-25,72.68,Nike,Shopping,300.0,2,2,9,11,4,4,1,False
2026-02-25,80.1,Shell Gas,Transport,150.0,2,2,9,12,5,0,1,False
2026-02-26,91.12,Netflix,Entertainment,100.0,2,3,9,10,1,6,1,False
2026-02-26,156.1,Chipotle,Dining,200.0,2,3,9,4,0,3,1,False
2026-02-26,20.92,Whole Foods,Groceries,400.0,2,3,9,19,2,2,1,False
2026-02-26,149.81,Delta Airlines,Transport,150.0,2,3,9,5,5,3,1,False
2026-02-26,196.32,AT&T,Utilities,200.0,2,3,9,1,6,3,-1,True
2026-02-27,103.97,Target,Shopping,300.0,2,4,9,15,4,0,1,False
2026-02-27,198.9,Uber,Transport,150.0,2,4,9,17,5,0,1,False
2026-02-27,39.95,Netflix,Entertainment,100.0,2,4,9,10,1,6,1,False
2026-02-27,106.83,Uber,Transport,150.0,2,4,9,17,5,0,1,False
2026-02-28,189.65,Delta Airlines,Transport,150.0,2,5,9,5,5,0,1,False
2026-02-28,194.17,McDonalds,Dining,200.0,2,5,9,9,0,0,1,False
2026-02-28,122.25,AT&T,Utilities,200.0,2,5,9,1,6,6,1,False
2026-02-28,55.56,Uber,Transport,150.0,2,5,9,17,5,0,1,False
2026-02-28,80.2,McDonalds,Dining,200.0,2,5,9,9,0,6,1,False
2026-02-28,190.81,Nike,Shopping,300.0,2,5,9,11,4,0,1,False
2026-02-28,41.23,Kroger,Groceries,400.0,2,5,9,8,2,6,1,False
2026-02-28,173.34,Target,Shopping,300.0,2,5,9,15,4,0,1,False
2026-03-01,10.35,Whole Foods,Groceries,400.0,3,6,9,19,2,2,-1,True
2026-03-01,143.74,Amazon,Shopping,300.0,3,6,9,2,4,6,1,False
2026-03-01,189.27,Starbucks,Dining,200.0,3,6,9,14,0,0,1,False
2026-03-01,19.32,Water Dept,Utilities,200.0,3,6,9,18,6,2,-1,True
2026-03-02,48.15,Chipotle,Dining,200.0,3,0,10,4,0,4,1,False
2026-03-02,36.63,McDonalds,Dining,200.0,3,0,10,9,0,4,1,False
2026-03-02,181.9,CVS Pharmacy,Health,100.0,3,0,10,3,3,3,1,False
2026-03-02,54.16,McDonalds,Dining,200.0,3,0,10,9,0,4,1,False
2026-03-02,90.69,Kroger,Groceries,400.0,3,0,10,8,2,3,1,False
2026-03-02,9.79,Target,Shopping,300.0,3,0,10,15,4,4,-1,True
2026-03-02,146.27,Target,Shopping,300.0,3,0,10,15,4,0,1,False
2026-03-03,27.65,Starbucks,Dining,200.0,3,1,10,14,0,4,1,False
2026-03-03,116.8,Amazon,Shopping,300.0,3,1,10,2,4,3,1,False
2026-03-03,157.96,Starbucks,Dining,200.0,3,1,10,14,0,0,1,False
2026-03-03,34.41,AT&T,Utilities,200.0,3,1,10,1,6,4,1,False
2026-03-03,113.78,Target,Shopping,300.0,3,1,10,15,4,0,1,False
2026-03-04,128.85,Kroger,Groceries,400.0,3,2,10,8,2,3,1,False
2026-03-04,75.49,AT&T,Utilities,200.0,3,2,10,1,6,3,1,False
2026-03-04,193.29,Shell Gas,Transport,150.0,3,2,10,12,5,0,1,False
2026-03-04,160.54,AMC Theaters,Entertainment,100.0,3,2,10,0,1,3,1,False
2026-03-04,109.63,AMC Theaters,Entertainment,100.0,3,2,10,0,1,3,1,False
2026-03-04,96.55,Starbucks,Dining,200.0,3,2,10,14,0,0,1,False
2026-03-05,115.53,Nike,Shopping,300.0,3,3,10,11,4,0,1,False
2026-03-05,191.91,CVS Pharmacy,Health,100.0,3,3,10,3,3,3,1,False
2026-03-05,195.73,Uber,Transport,150.0,3,3,10,17,5,0,1,False
2026-03-05,180.06,Trader Joes,Groceries,400.0,3,3,10,16,2,0,1,False
2026-03-05,39.76,Target,Shopping,300.0,3,3,10,15,4,4,1,False
2026-03-05,160.0,Spotify,Entertainment,100.0,3,3,10,13,1,0,1,False
2026-03-06,13.83,Delta Airlines,Transport,150.0,3,4,10,5,5,6,1,False
2026-03-06,61.29,Duke Energy,Utilities,200.0,3,4,10,6,6,6,1,False
2026-03-06,148.38,Netflix,Entertainment,100.0,3,4,10,10,1,0,1,False
2026-03-06,155.9,Whole Foods,Groceries,400.0,3,4,10,19,2,0,1,False
2026-03-06,176.46,Nike,Shopping,300.0,3,4,10,11,4,0,1,False
2026-03-07,198.78,Netflix,Entertainment,100.0,3,5,10,10,1,0,1,False
2026-03-07,197.45,Whole Foods,Groceries,400.0,3,5,10,19,2,0,-1,True
2026-03-07,57.08,Starbucks,Dining,200.0,3,5,10,14,0,6,1,False
2026-03-07,156.2,Amazon,Shopping,300.0,3,5,10,2,4,6,1,False
2026-03-07,157.98,Duke Energy,Utilities,200.0,3,5,10,6,6,0,1,False
2026-03-07,187.37,Netflix,Entertainment,100.0,3,5,10,10,1,0,1,False
2026-03-07,123.65,Uber,Transport,150.0,3,5,10,17,5,0,1,False
2026-03-07,51.0,Netflix,Entertainment,100.0,3,5,10,10,1,6,1,False
2026-03-07,119.78,Spotify,Entertainment,100.0,3,5,10,13,1,0,1,False
2026-03-07,51.7,AT&T,Utilities,200.0,3,5,10,1,6,6,1,False
2026-03-08,159.95,Shell Gas,Transport,150.0,3,6,10,12,5,0,1,False
2026-03-08,83.06,Nike,Shopping,300.0,3,6,10,11,4,6,1,False
2026-03-08,180.65,Water Dept,Utilities,200.0,3,6,10,18,6,0,-1,True
2026-03-08,28.22,Whole Foods,Groceries,400.0,3,6,10,19,2,2,-1,True
2026-03-08,158.33,Shell Gas,Transport,150.0,3,6,10,12,5,0,1,False
2026-03-08,68.99,Trader Joes,Groceries,400.0,3,6,10,16,2,2,1,False
2026-03-08,166.36,Water Dept,Utilities,200.0,3,6,10,18,6,0,-1,True
2026-03-08,118.43,Spotify,Entertainment,100.0,3,6,10,13,1,0,1,False
2026-03-08,6.38,AT&T,Utilities,200.0,3,6,10,1,6,6,-1,True
2026-03-09,57.26,AT&T,Utilities,200.0,3,0,11,1,6,4,1,False
2026-03-09,142.79,Duke Energy,Utilities,200.0,3,0,11,6,6,3,1,False
2026-03-09,120.58,Uber,Transport,150.0,3,0,11,17,5,0,1,False
2026-03-09,139.77,Delta Airlines,Transport,150.0,3,0,11,5,5,3,1,False
2026-03-09,113.1,Kroger,Groceries,400.0,3,0,11,8,2,3,1,False
2026-03-09,182.75,Kroger,Groceries,400.0,3,0,11,8,2,3,1,False
2026-03-10,79.08,Nike,Shopping,300.0,3,1,11,11,4,4,1,False
2026-03-10,20.36,CVS Pharmacy,Health,100.0,3,1,11,3,3,4,1,False
2026-03-10,113.91,Whole Foods,Groceries,400.0,3,1,11,19,2,0,1,False
2026-03-10,130.67,Amazon,Shopping,300.0,3,1,11,2,4,3,1,False
2026-03-11,35.98,AT&T,Utilities,200.0,3,2,11,1,6,6,1,False
2026-03-11,90.34,AT&T,Utilities,200.0,3,2,11,1,6,3,1,False
2026-03-11,52.55,Uber,Transport,150.0,3,2,11,17,5,4,1,False
2026-03-11,154.98,Trader Joes,Groceries,400.0,3,2,11,16,2,0,1,False
2026-03-12,102.17,McDonalds,Dining,200.0,3,3,11,9,0,6,1,False
2026-03-12,129.41,Starbucks,Dining,200.0,3,3,11,14,0,0,1,False
2026-03-12,30.99,Amazon,Shopping,300.0,3,3,11,2,4,6,1,False
2026-03-12,173.67,AT&T,Utilities,200.0,3,3,11,1,6,3,1,False
2026-03-12,22.4,Kroger,Groceries,400.0,3,3,11,8,2,6,1,False
2026-03-12,134.28,Delta Airlines,Transport,150.0,3,3,11,5,5,3,1,False
2026-03-12,160.71,Starbucks,Dining,200.0,3,3,11,14,0,0,1,False
2026-03-12,148.22,Starbucks,Dining,200.0,3,3,11,14,0,0,1,False
2026-03-13,115.56,Trader Joes,Groceries,400.0,3,4,11,16,2,0,1,False
2026-03-13,152.03,Uber,Transport,150.0,3,4,11,17,5,0,1,False
2026-03-13,174.7,CVS Pharmacy,Health,100.0,3,4,11,3,3,3,1,False
2026-03-13,61.62,Trader Joes,Groceries,400.0,3,4,11,16,2,0,1,False
2026-03-13,144.01,Nike,Shopping,300.0,3,4,11,11,4,0,1,False
2026-03-13,131.4,Target,Shopping,300.0,3,4,11,15,4,0,1,False
2026-03-14,124.93,Shell Gas,Transport,150.0,3,5,11,12,5,0,1,False
2026-03-14,83.72,Spotify,Entertainment,100.0,3,5,11,13,1,0,1,False
2026-03-14,125.19,Chipotle,Dining,200.0,3,5,11,4,0,6,1,False
2026-03-14,178.43,CVS Pharmacy,Health,100.0,3,5,11,3,3,3,1,False
2026-03-14,75.74,Target,Shopping,300.0,3,5,11,15,4,0,1,False
2026-03-14,147.68,Gym Membership,Health,100.0,3,5,11,7,3,0,1,False
2026-03-15,45.43,Amazon,Shopping,300.0,3,6,11,2,4,6,1,False
2026-03-15,51.63,Whole Foods,Groceries,400.0,3,6,11,19,2,2,-1,True
2026-03-15,106.32,Duke Energy,Utilities,200.0,3,6,11,6,6,6,1,False
2026-03-16,36.95,Duke Energy,Utilities,200.0,3,0,12,6,6,4,1,False
2026-03-16,63.4,Nike,Shopping,300.0,3,0,12,11,4,4,1,False
2026-03-16,194.7,Shell Gas,Transport,150.0,3,0,12,12,5,3,1,False
2026-03-16,39.55,AT&T,Utilities,200.0,3,0,12,1,6,4,1,False
2026-03-16,62.37,Netflix,Entertainment,100.0,3,0,12,10,1,4,1,False
2026-03-16,19.75,Target,Shopping,300.0,3,0,12,15,4,4,1,False
2026-03-16,31.87,Duke Energy,Utilities,200.0,3,0,12,6,6,4,1,False
2026-03-17,55.56,Delta Airlines,Transport,150.0,3,1,12,5,5,4,1,False
2026-03-17,163.57,Trader Joes,Groceries,400.0,3,1,12,16,2,0,1,False
2026-03-17,130.14,Target,Shopping,300.0,3,1,12,15,4,0,1,False
2026-03-17,173.93,Trader Joes,Groceries,400.0,3,1,12,16,2,0,1,False
2026-03-17,28.06,Starbucks,Dining,200.0,3,1,12,14,0,4,1,False
2026-03-17,153.61,Starbucks,Dining,200.0,3,1,12,14,0,0,1,False
2026-03-17,9.63,Shell Gas,Transport,150.0,3,1,12,12,5,4,1,False
2026-03-17,17.56,Uber,Transport,150.0,3,1,12,17,5,4,1,False
2026-03-17,59.84,Gym Membership,Health,100.0,3,1,12,7,3,4,1,False
2026-03-18,196.22,Chipotle,Dining,200.0,3,2,12,4,0,3,1,False
2026-03-18,190.22,Starbucks,Dining,200.0,3,2,12,14,0,0,1,False
2026-03-18,163.38,Netflix,Entertainment,100.0,3,2,12,10,1,3,1,False
2026-03-18,132.93,Whole Foods,Groceries,400.0,3,2,12,19,2,0,1,False
2026-03-18,65.01,Duke Energy,Utilities,200.0,3,2,12,6,6,4,1,False
2026-03-18,120.63,McDonalds,Dining,200.0,3,2,12,9,0,3,1,False
2026-03-18,136.59,Gym Membership,Health,100.0,3,2,12,7,3,3,1,False
2026-03-18,145.77,McDonalds,Dining,200.0,3,2,12,9,0,3,1,False
2026-03-19,146.46,Kroger,Groceries,400.0,3,3,12,8,2,3,1,False
2026-03-19,15.5,Delta Airlines,Transport,150.0,3,3,12,5,5,6,1,False
2026-03-19,51.72,Chipotle,Dining,200.0,3,3,12,4,0,6,1,False
2026-03-19,122.2,Nike,Shopping,300.0,3,3,12,11,4,0,1,False
2026-03-19,47.9,Amazon,Shopping,300.0,3,3,12,2,4,6,1,False
2026-03-20,23.71,Chipotle,Dining,200.0,3,4,12,4,0,6,1,False
2026-03-20,33.49,Kroger,Groceries,400.0,3,4,12,8,2,6,1,False
2026-03-20,75.04,Chipotle,Dining,200.0,3,4,12,4,0,6,1,False
2026-03-20,147.85,Amazon,Shopping,300.0,3,4,12,2,4,3,1,False
2026-03-21,107.2,Delta Airlines,Transport,150.0,3,5,12,5,5,6,1,False
2026-03-21,147.07,Netflix,Entertainment,100.0,3,5,12,10,1,0,1,False
2026-03-21,8.86,Target,Shopping,300.0,3,5,12,15,4,2,1,False
2026-03-21,196.17,Target,Shopping,300.0,3,5,12,15,4,0,1,False
2026-03-21,62.86,Water Dept,Utilities,200.0,3,5,12,18,6,2,1,False
2026-03-22,187.74,Uber,Transport,150.0,3,6,12,17,5,0,1,False
2026-03-22,92.85,Target,Shopping,300.0,3,6,12,15,4,0,1,False
2026-03-22,57.25,CVS Pharmacy,Health,100.0,3,6,12,3,3,6,1,False
2026-03-22,184.66,Trader Joes,Groceries,400.0,3,6,12,16,2,0,1,False
2026-03-22,142.99,Whole Foods,Groceries,400.0,3,6,12,19,2,0,1,False
2026-03-22,188.44,Whole Foods,Groceries,400.0,3,6,12,19,2,0,-1,True
2026-03-23,51.96,Chipotle,Dining,200.0,3,0,13,4,0,4,1,False
2026-03-23,35.87,Duke Energy,Utilities,200.0,3,0,13,6,6,4,1,False
2026-03-23,33.12,Chipotle,Dining,200.0,3,0,13,4,0,4,1,False
2026-03-23,106.63,Water Dept,Utilities,200.0,3,0,13,18,6,0,1,False
2026-03-23,143.26,Uber,Transport,150.0,3,0,13,17,5,0,1,False
2026-03-23,30.27,Duke Energy,Utilities,200.0,3,0,13,6,6,4,1,False
2026-03-23,135.72,Gym Membership,Health,100.0,3,0,13,7,3,3,1,False
2026-03-24,89.44,Uber,Transport,150.0,3,1,13,17,5,0,1,False
2026-03-24,123.02,Delta Airlines,Transport,150.0,3,1,13,5,5,3,1,False
2026-03-24,50.58,Spotify,Entertainment,100.0,3,1,13,13,1,4,1,False
2026-03-24,11.86,Nike,Shopping,300.0,3,1,13,11,4,4,1,False
2026-03-24,64.98,Delta Airlines,Transport,150.0,3,1,13,5,5,4,1,False
2026-03-24,160.17,Nike,Shopping,300.0,3,1,13,11,4,3,1,False
2026-03-24,121.26,AT&T,Utilities,200.0,3,1,13,1,6,3,1,False
2026-03-24,117.82,Trader Joes,Groceries,400.0,3,1,13,16,2,0,1,False
2026-03-24,142.72,Nike,Shopping,300.0,3,1,13,11,4,3,1,False
2026-03-25,110.94,Gym Membership,Health,100.0,3,2,13,7,3,3,1,False
2026-03-25,15.77,Delta Airlines,Transport,150.0,3,2,13,5,5,4,1,False
2026-03-25,9.45,Duke Energy,Utilities,200.0,3,2,13,6,6,4,1,False
2026-03-25,7.68,McDonalds,Dining,200.0,3,2,13,9,0,4,1,False
2026-03-25,93.02,Whole Foods,Groceries,400.0,3,2,13,19,2,0,1,False
2026-03-25,154.11,Delta Airlines,Transport,150.0,3,2,13,5,5,3,1,False
2026-03-25,55.58,Nike,Shopping,300.0,3,2,13,11,4,4,1,False
2026-03-26,183.6,Trader Joes,Groceries,400.0,3,3,13,16,2,0,1,False
2026-03-26,43.38,Netflix,Entertainment,100.0,3,3,13,10,1,6,1,False
2026-03-26,7.13,Nike,Shopping,300.0,3,3,13,11,4,4,1,False
2026-03-27,15.97,AMC Theaters,Entertainment,100.0,3,4,13,0,1,6,1,False
2026-03-27,60.75,Whole Foods,Groceries,400.0,3,4,13,19,2,0,1,False
2026-03-27,119.49,Trader Joes,Groceries,400.0,3,4,13,16,2,0,1,False
2026-03-27,13.3,AMC Theaters,Entertainment,100.0,3,4,13,0,1,6,1,False
2026-03-27,181.9,Nike,Shopping,300.0,3,4,13,11,4,0,1,False
2026-03-28,19.06,AMC Theaters,Entertainment,100.0,3,5,13,0,1,6,1,False
2026-03-28,184.75,Gym Membership,Health,100.0,3,5,13,7,3,0,1,False
2026-03-28,101.73,Netflix,Entertainment,100.0,3,5,13,10,1,6,1,False
2026-03-28,109.95,McDonalds,Dining,200.0,3,5,13,9,0,6,1,False
2026-03-28,98.84,AT&T,Utilities,200.0,3,5,13,1,6,6,1,False
2026-03-28,86.76,McDonalds,Dining,200.0,3,5,13,9,0,6,1,False
2026-03-29,117.21,Kroger,Groceries,400.0,3,6,13,8,2,6,1,False
2026-03-29,32.27,McDonalds,Dining,200.0,3,6,13,9,0,6,1,False
2026-03-29,38.54,Gym Membership,Health,100.0,3,6,13,7,3,6,1,False
2026-03-29,176.08,Amazon,Shopping,300.0,3,6,13,2,4,5,1,False
2026-03-29,111.54,Whole Foods,Groceries,400.0,3,6,13,19,2,0,1,False
2026-03-29,143.96,Shell Gas,Transport,150.0,3,6,13,12,5,0,1,False
2026-03-29,77.01,Uber,Transport,150.0,3,6,13,17,5,0,1,False
2026-03-29,97.26,Amazon,Shopping,300.0,3,6,13,2,4,6,1,False
2026-03-30,173.29,AT&T,Utilities,200.0,3,0,14,1,6,3,1,False
2026-03-30,15.74,AMC Theaters,Entertainment,100.0,3,0,14,0,1,4,-1,True
2026-03-30,15.75,Chipotle,Dining,200.0,3,0,14,4,0,4,1,False
2026-03-30,97.38,Spotify,Entertainment,100.0,3,0,14,13,1,4,1,False
2026-03-30,73.48,Shell Gas,Transport,150.0,3,0,14,12,5,4,1,False
2026-03-30,95.53,Duke Energy,Utilities,200.0,3,0,14,6,6,3,1,False
2026-03-30,145.45,Duke Energy,Utilities,200.0,3,0,14,6,6,3,1,False
2026-03-30,61.51,Water Dept,Utilities,200.0,3,0,14,18,6,4,1,False
2026-03-30,179.9,Whole Foods,Groceries,400.0,3,0,14,19,2,0,-1,True
2026-03-30,53.32,AT&T,Utilities,200.0,3,0,14,1,6,4,1,False
2026-03-31,159.5,Whole Foods,Groceries,400.0,3,1,14,19,2,0,1,False
2026-03-31,89.84,Uber,Transport,150.0,3,1,14,17,5,0,1,False
2026-03-31,63.04,Starbucks,Dining,200.0,3,1,14,14,0,4,1,False
2026-03-31,87.01,Nike,Shopping,300.0,3,1,14,11,4,4,1,False
2026-03-31,168.22,Netflix,Entertainment,100.0,3,1,14,10,1,3,1,False
2026-04-01,10.09,Starbucks,Dining,200.0,4,2,14,14,0,4,1,False
2026-04-01,186.45,Delta Airlines,Transport,150.0,4,2,14,5,5,3,1,False
2026-04-01,84.55,Netflix,Entertainment,100.0,4,2,14,10,1,4,1,False
2026-04-01,198.53,Gym Membership,Health,100.0,4,2,14,7,3,3,1,False
2026-04-01,94.09,CVS Pharmacy,Health,100.0,4,2,14,3,3,3,1,False
2026-04-01,8.91,Target,Shopping,300.0,4,2,14,15,4,4,1,False
2026-04-01,46.2,Starbucks,Dining,200.0,4,2,14,14,0,4,1,False
2026-04-01,140.37,Duke Energy,Utilities,200.0,4,2,14,6,6,3,1,False
2026-04-02,161.91,Starbucks,Dining,200.0,4,3,14,14,0,0,1,False
2026-04-02,84.43,Kroger,Groceries,400.0,4,3,14,8,2,6,1,False
2026-04-02,116.52,Amazon,Shopping,300.0,4,3,14,2,4,3,1,False
2026-04-02,109.68,CVS Pharmacy,Health,100.0,4,3,14,3,3,3,1,False
2026-04-02,180.17,Netflix,Entertainment,100.0,4,3,14,10,1,0,1,False
2026-04-02,8.0,Trader Joes,Groceries,400.0,4,3,14,16,2,2,1,False
2026-04-02,72.1,CVS Pharmacy,Health,100.0,4,3,14,3,3,6,1,False
2026-04-02,157.16,McDonalds,Dining,200.0,4,3,14,9,0,0,1,False
2026-04-02,93.48,Gym Membership,Health,100.0,4,3,14,7,3,6,1,False
2026-04-02,102.22,Chipotle,Dining,200.0,4,3,14,4,0,6,1,False
2026-04-03,166.72,Nike,Shopping,300.0,4,4,14,11,4,0,1,False
2026-04-03,119.87,Amazon,Shopping,300.0,4,4,14,2,4,6,1,False
2026-04-03,182.91,Target,Shopping,300.0,4,4,14,15,4,0,1,False
2026-04-03,178.94,Netflix,Entertainment,100.0,4,4,14,10,1,0,1,False
2026-04-03,43.73,Netflix,Entertainment,100.0,4,4,14,10,1,6,1,False
2026-04-03,147.36,Uber,Transport,150.0,4,4,14,17,5,0,1,False
2026-04-04,86.04,Chipotle,Dining,200.0,4,5,14,4,0,6,1,False
2026-04-04,103.25,Spotify,Entertainment,100.0,4,5,14,13,1,0,1,False
2026-04-04,189.69,Netflix,Entertainment,100.0,4,5,14,10,1,0,1,False
2026-04-04,26.27,Uber,Transport,150.0,4,5,14,17,5,2,1,False
2026-04-04,58.2,Delta Airlines,Transport,150.0,4,5,14,5,5,6,1,False
2026-04-04,30.7,Nike,Shopping,300.0,4,5,14,11,4,6,1,False
2026-04-04,154.09,Water Dept,Utilities,200.0,4,5,14,18,6,0,1,False
2026-04-04,122.73,AT&T,Utilities,200.0,4,5,14,1,6,6,1,False
2026-04-05,130.1,Whole Foods,Groceries,400.0,4,6,14,19,2,0,1,False
2026-04-05,70.64,Whole Foods,Groceries,400.0,4,6,14,19,2,2,1,False
2026-04-06,92.22,AMC Theaters,Entertainment,100.0,4,0,15,0,1,3,1,False
2026-04-06,115.41,Trader Joes,Groceries,400.0,4,0,15,16,2,1,1,False
2026-04-06,171.24,AMC Theaters,Entertainment,100.0,4,0,15,0,1,3,1,False
